	Algorithm	F1	WS_F1	BS_F1	STD_F1	Rank F1	F2	WS_F2	BS_F2	STD_F2	Rank F2	F3	WS_F3	BS_F3	STD_F3	Rank F3	F4	WS_F4	BS_F4	STD_F4	Rank F4	F5	WS_F5	BS_F5	STD_F5	Rank F5	F6	WS_F6	BS_F6	STD_F6	Rank F6	F7	WS_F7	BS_F7	STD_F7	Rank F7	F8	WS_F8	BS_F8	STD_F8	Rank F8	F9	WS_F9	BS_F9	STD_F9	Rank F9	F10	WS_F10	BS_F10	STD_F10	Rank F10	F11	WS_F11	BS_F11	STD_F11	Rank F11	F12	WS_F12	BS_F12	STD_F12	Rank F12	F13	WS_F13	BS_F13	STD_F13	Rank F13	F14	WS_F14	BS_F14	STD_F14	Rank F14	F15	WS_F15	BS_F15	STD_F15	Rank F15	F16	WS_F16	BS_F16	STD_F16	Rank F16	F17	WS_F17	BS_F17	STD_F17	Rank F17	F18	WS_F18	BS_F18	STD_F18	Rank F18	F19	WS_F19	BS_F19	STD_F19	Rank F19	F20	WS_F20	BS_F20	STD_F20	Rank F20	F21	WS_F21	BS_F21	STD_F21	Rank F21	F22	WS_F22	BS_F22	STD_F22	Rank F22	F23	WS_F23	BS_F23	STD_F23	Rank F23	F24	WS_F24	BS_F24	STD_F24	Rank F24	F25	WS_F25	BS_F25	STD_F25	Rank F25	F26	WS_F26	BS_F26	STD_F26	Rank F26	F27	WS_F27	BS_F27	STD_F27	Rank F27	F28	WS_F28	BS_F28	STD_F28	Rank F28	Avg Rank
0	GWO	25943.49006438227	25943.49006438227	25943.49006438227	0.0	4	210706236.22403714	210706236.22403714	210706236.22403714	0.0	6	102521338795.9501	102521338795.9501	102521338795.9501	0.0	3	79564.95108389408	79564.95108389408	79564.95108389408	0.0	10	1587.3648149368391	1587.3648149368391	1587.3648149368391	0.0	5	702.0305469518798	702.0305469518798	702.0305469518798	0.0	6	-186.11337975266247	-186.11337975266247	-186.11337975266247	0.0	6	-678.8621604122133	-678.8621604122133	-678.8621604122133	0.0	3	-538.2870957635631	-538.2870957635631	-538.2870957635631	0.0	4	3434.823957349174	3434.823957349174	3434.823957349174	0.0	8	506.6298648227091	506.6298648227091	506.6298648227091	0.0	3	605.586377631869	605.586377631869	605.586377631869	0.0	6	865.3829020194296	865.3829020194296	865.3829020194296	0.0	10	10611.346637740182	10611.346637740182	10611.346637740182	0.0	4	12552.828254694945	12552.828254694945	12552.828254694945	0.0	6	203.8280490835436	203.8280490835436	203.8280490835436	0.0	9	1378.599787884565	1378.599787884565	1378.599787884565	0.0	3	1403.0140470935808	1403.0140470935808	1403.0140470935808	0.0	1	24818.24542056518	24818.24542056518	24818.24542056518	0.0	5	624.5203303528189	624.5203303528189	624.5203303528189	0.0	4	4547.26801293639	4547.26801293639	4547.26801293639	0.0	8	12446.237061583839	12446.237061583839	12446.237061583839	0.0	4	14504.55167788362	14504.55167788362	14504.55167788362	0.0	5	1371.7432391730144	1371.7432391730144	1371.7432391730144	0.0	4	1482.6991157641378	1482.6991157641378	1482.6991157641378	0.0	9	1676.0148514702269	1676.0148514702269	1676.0148514702269	0.0	6	3321.3407224300126	3321.3407224300126	3321.3407224300126	0.0	2	9498.026541120207	9498.026541120207	9498.026541120207	0.0	7	5.392857142857143
1	EEGWO	28704.36066847432	28704.36066847432	28704.36066847432	0.0	6	297219652.56540585	297219652.56540585	297219652.56540585	0.0	10	75919667882.0176	75919667882.0176	75919667882.0176	0.0	2	55016.74933459407	55016.74933459407	55016.74933459407	0.0	1	1712.6968426951344	1712.6968426951344	1712.6968426951344	0.0	6	868.1875339405374	868.1875339405374	868.1875339405374	0.0	8	-570.6293887233875	-570.6293887233875	-570.6293887233875	0.0	1	-678.7865330539313	-678.7865330539313	-678.7865330539313	0.0	13	-538.2216244977694	-538.2216244977694	-538.2216244977694	0.0	5	2370.0292597050434	2370.0292597050434	2370.0292597050434	0.0	3	566.8746157425443	566.8746157425443	566.8746157425443	0.0	7	555.6893246153456	555.6893246153456	555.6893246153456	0.0	3	844.6223246092486	844.6223246092486	844.6223246092486	0.0	9	14219.934526084991	14219.934526084991	14219.934526084991	0.0	12	14577.3242997716	14577.3242997716	14577.3242997716	0.0	11	203.81054013305663	203.81054013305663	203.81054013305663	0.0	8	1417.1361152710517	1417.1361152710517	1417.1361152710517	0.0	5	1517.2714442236388	1517.2714442236388	1517.2714442236388	0.0	3	35464.46177376627	35464.46177376627	35464.46177376627	0.0	9	624.7409266200315	624.7409266200315	624.7409266200315	0.0	10	4195.031711180602	4195.031711180602	4195.031711180602	0.0	2	14273.014523600315	14273.014523600315	14273.014523600315	0.0	9	16279.360386771965	16279.360386771965	16279.360386771965	0.0	11	1372.2163271397321	1372.2163271397321	1372.2163271397321	0.0	6	1463.0270892585731	1463.0270892585731	1463.0270892585731	0.0	2	1657.382226964547	1657.382226964547	1657.382226964547	0.0	1	3404.866470244351	3404.866470244351	3404.866470244351	0.0	8	8253.136622394384	8253.136622394384	8253.136622394384	0.0	2	6.178571428571429
2	IGWO	25943.53931686522	25943.53931686522	25943.53931686522	0.0	5	204427105.7911885	204427105.7911885	204427105.7911885	0.0	5	307206844984.5469	307206844984.5469	307206844984.5469	0.0	10	65039.00166900964	65039.00166900964	65039.00166900964	0.0	4	1198.6247741167217	1198.6247741167217	1198.6247741167217	0.0	3	640.7985762223964	640.7985762223964	640.7985762223964	0.0	5	-335.15397191373376	-335.15397191373376	-335.15397191373376	0.0	5	-678.7717769554259	-678.7717769554259	-678.7717769554259	0.0	14	-538.3029735416935	-538.3029735416935	-538.3029735416935	0.0	3	2781.6792502652174	2781.6792502652174	2781.6792502652174	0.0	7	563.6854643146796	563.6854643146796	563.6854643146796	0.0	6	584.7748934386717	584.7748934386717	584.7748934386717	0.0	5	797.7074568106847	797.7074568106847	797.7074568106847	0.0	6	10068.544042767297	10068.544042767297	10068.544042767297	0.0	3	14032.487146859958	14032.487146859958	14032.487146859958	0.0	10	202.84700311436944	202.84700311436944	202.84700311436944	0.0	1	1464.685124322286	1464.685124322286	1464.685124322286	0.0	7	1519.1728819061395	1519.1728819061395	1519.1728819061395	0.0	4	29785.584694231053	29785.584694231053	29785.584694231053	0.0	7	624.5169534459876	624.5169534459876	624.5169534459876	0.0	3	4519.826438612858	4519.826438612858	4519.826438612858	0.0	4	12495.824642687601	12495.824642687601	12495.824642687601	0.0	5	16195.575675379478	16195.575675379478	16195.575675379478	0.0	10	1376.5260323243956	1376.5260323243956	1376.5260323243956	0.0	8	1468.5605166641285	1468.5605166641285	1468.5605166641285	0.0	4	1667.0694583436784	1667.0694583436784	1667.0694583436784	0.0	2	3515.708368028823	3515.708368028823	3515.708368028823	0.0	10	9693.411598522089	9693.411598522089	9693.411598522089	0.0	8	5.857142857142857
3	NGWO	74529.40092755847	74529.40092755847	74529.40092755847	0.0	12	1795882101.3029315	1795882101.3029315	1795882101.3029315	0.0	13	1138902080756189.2	1138902080756189.2	1138902080756189.2	0.0	12	141459.41940369888	141459.41940369888	141459.41940369888	0.0	14	19708.24627616373	19708.24627616373	19708.24627616373	0.0	13	5152.850537535623	5152.850537535623	5152.850537535623	0.0	12	26351.649680624654	26351.649680624654	26351.649680624654	0.0	12	-678.8180668435162	-678.8180668435162	-678.8180668435162	0.0	8	-523.5044441554953	-523.5044441554953	-523.5044441554953	0.0	11	11303.22618471914	11303.22618471914	11303.22618471914	0.0	13	937.4849654963798	937.4849654963798	937.4849654963798	0.0	15	1142.8221079600148	1142.8221079600148	1142.8221079600148	0.0	15	1187.747328144402	1187.747328144402	1187.747328144402	0.0	15	14298.91317315215	14298.91317315215	14298.91317315215	0.0	13	13847.910395068615	13847.910395068615	13847.910395068615	0.0	9	203.9885469603136	203.9885469603136	203.9885469603136	0.0	12	1695.1663918612905	1695.1663918612905	1695.1663918612905	0.0	11	1764.4780415676705	1764.4780415676705	1764.4780415676705	0.0	12	933935.6258580358	933935.6258580358	933935.6258580358	0.0	13	624.5768713024702	624.5768713024702	624.5768713024702	0.0	6	5415.707438735599	5415.707438735599	5415.707438735599	0.0	15	16667.19979683646	16667.19979683646	16667.19979683646	0.0	13	15868.640924108426	15868.640924108426	15868.640924108426	0.0	8	1418.555646507534	1418.555646507534	1418.555646507534	0.0	12	1506.9123671231243	1506.9123671231243	1506.9123671231243	0.0	12	1732.3905544165132	1732.3905544165132	1732.3905544165132	0.0	11	3520.161176670113	3520.161176670113	3520.161176670113	0.0	11	12582.469551322289	12582.469551322289	12582.469551322289	0.0	13	12.0
4	LFGWO	30793.179464330497	30793.179464330497	30793.179464330497	0.0	7	172169233.94050074	172169233.94050074	172169233.94050074	0.0	3	141863710591.6528	141863710591.6528	141863710591.6528	0.0	5	72712.49300225916	72712.49300225916	72712.49300225916	0.0	5	1801.4384845386576	1801.4384845386576	1801.4384845386576	0.0	7	851.8579811182774	851.8579811182774	851.8579811182774	0.0	7	-504.4446822784435	-504.4446822784435	-504.4446822784435	0.0	3	-678.8226016394497	-678.8226016394497	-678.8226016394497	0.0	7	-535.3478866724116	-535.3478866724116	-535.3478866724116	0.0	8	3561.774928712798	3561.774928712798	3561.774928712798	0.0	9	578.6258732116682	578.6258732116682	578.6258732116682	0.0	8	651.9231199663964	651.9231199663964	651.9231199663964	0.0	8	740.5490407527145	740.5490407527145	740.5490407527145	0.0	3	11383.045558278322	11383.045558278322	11383.045558278322	0.0	8	12019.761828311308	12019.761828311308	12019.761828311308	0.0	2	203.84745070142654	203.84745070142654	203.84745070142654	0.0	10	1570.482800013368	1570.482800013368	1570.482800013368	0.0	10	1520.9462994739708	1520.9462994739708	1520.9462994739708	0.0	5	13053.994787141255	13053.994787141255	13053.994787141255	0.0	3	624.5406073610462	624.5406073610462	624.5406073610462	0.0	5	4585.9220446075615	4585.9220446075615	4585.9220446075615	0.0	9	12718.41680017903	12718.41680017903	12718.41680017903	0.0	7	12807.425967427807	12807.425967427807	12807.425967427807	0.0	2	1374.851905518158	1374.851905518158	1374.851905518158	0.0	7	1463.140284540174	1463.140284540174	1463.140284540174	0.0	3	1681.6247345957315	1681.6247345957315	1681.6247345957315	0.0	8	3435.4453219920324	3435.4453219920324	3435.4453219920324	0.0	9	9076.046830667994	9076.046830667994	9076.046830667994	0.0	5	6.178571428571429
5	AgGWO	18877.84876720473	18877.84876720473	18877.84876720473	0.0	3	249209885.36860588	249209885.36860588	249209885.36860588	0.0	9	113537297637.04442	113537297637.04442	113537297637.04442	0.0	4	77460.47429817074	77460.47429817074	77460.47429817074	0.0	7	1402.1723317856727	1402.1723317856727	1402.1723317856727	0.0	4	391.2658332892381	391.2658332892381	391.2658332892381	0.0	4	668.4844564526629	668.4844564526629	668.4844564526629	0.0	8	-678.8287818520328	-678.8287818520328	-678.8287818520328	0.0	5	-534.8630533660213	-534.8630533660213	-534.8630533660213	0.0	10	1159.3868572545778	1159.3868572545778	1159.3868572545778	0.0	2	519.367152302248	519.367152302248	519.367152302248	0.0	4	577.4037678714718	577.4037678714718	577.4037678714718	0.0	4	791.3888626820536	791.3888626820536	791.3888626820536	0.0	5	10772.366525759617	10772.366525759617	10772.366525759617	0.0	6	13771.287838398744	13771.287838398744	13771.287838398744	0.0	8	203.9748962666434	203.9748962666434	203.9748962666434	0.0	11	1416.7580654365036	1416.7580654365036	1416.7580654365036	0.0	4	1572.4405089801846	1572.4405089801846	1572.4405089801846	0.0	7	7958.819895966321	7958.819895966321	7958.819895966321	0.0	2	624.6786422180637	624.6786422180637	624.6786422180637	0.0	9	4520.842230836186	4520.842230836186	4520.842230836186	0.0	5	12148.12011758522	12148.12011758522	12148.12011758522	0.0	3	14019.097212738561	14019.097212738561	14019.097212738561	0.0	3	1368.8264955437166	1368.8264955437166	1368.8264955437166	0.0	3	1479.309186384754	1479.309186384754	1479.309186384754	0.0	8	1669.9866866835653	1669.9866866835653	1669.9866866835653	0.0	3	3404.72741898775	3404.72741898775	3404.72741898775	0.0	7	8888.085683978317	8888.085683978317	8888.085683978317	0.0	4	5.428571428571429
6	VMGWO	35483.83736850057	35483.83736850057	35483.83736850057	0.0	9	225888792.71667594	225888792.71667594	225888792.71667594	0.0	8	161146418244.86838	161146418244.86838	161146418244.86838	0.0	6	78135.73954546262	78135.73954546262	78135.73954546262	0.0	9	5495.918943695544	5495.918943695544	5495.918943695544	0.0	10	1067.2060032795898	1067.2060032795898	1067.2060032795898	0.0	9	443.2266053033129	443.2266053033129	443.2266053033129	0.0	7	-678.8263774657894	-678.8263774657894	-678.8263774657894	0.0	6	-538.6061422543233	-538.6061422543233	-538.6061422543233	0.0	2	2731.121669551483	2731.121669551483	2731.121669551483	0.0	6	527.3473678679588	527.3473678679588	527.3473678679588	0.0	5	516.2820667796606	516.2820667796606	516.2820667796606	0.0	2	833.8604510290595	833.8604510290595	833.8604510290595	0.0	8	10020.861478834857	10020.861478834857	10020.861478834857	0.0	2	12267.438079509015	12267.438079509015	12267.438079509015	0.0	5	203.80526838200873	203.80526838200873	203.80526838200873	0.0	7	1425.148003724894	1425.148003724894	1425.148003724894	0.0	6	1633.525209056566	1633.525209056566	1633.525209056566	0.0	9	31368.340302285327	31368.340302285327	31368.340302285327	0.0	8	624.6784871050195	624.6784871050195	624.6784871050195	0.0	7	4531.185106764683	4531.185106764683	4531.185106764683	0.0	6	12908.550112016583	12908.550112016583	12908.550112016583	0.0	8	16375.076586233698	16375.076586233698	16375.076586233698	0.0	12	1372.1042854911186	1372.1042854911186	1372.1042854911186	0.0	5	1492.5737635767453	1492.5737635767453	1492.5737635767453	0.0	11	1692.3783645172964	1692.3783645172964	1692.3783645172964	0.0	10	3343.4704068743667	3343.4704068743667	3343.4704068743667	0.0	3	9389.189421922805	9389.189421922805	9389.189421922805	0.0	6	6.857142857142857
7	TLFGWO	78434.57528153155	78434.57528153155	78434.57528153155	0.0	14	1236285184.2468882	1236285184.2468882	1236285184.2468882	0.0	11	1.0287254402374554e+16	1.0287254402374554e+16	1.0287254402374554e+16	0.0	13	93724.19139389916	93724.19139389916	93724.19139389916	0.0	12	16424.446549653734	16424.446549653734	16424.446549653734	0.0	12	8773.131540521556	8773.131540521556	8773.131540521556	0.0	13	50452.11264242053	50452.11264242053	50452.11264242053	0.0	14	-678.8902016450193	-678.8902016450193	-678.8902016450193	0.0	1	-522.7831500940869	-522.7831500940869	-522.7831500940869	0.0	12	9340.448830962743	9340.448830962743	9340.448830962743	0.0	11	668.523654753275	668.523654753275	668.523654753275	0.0	11	1093.494747355909	1093.494747355909	1093.494747355909	0.0	13	1086.4139943862422	1086.4139943862422	1086.4139943862422	0.0	12	10675.049294842927	10675.049294842927	10675.049294842927	0.0	5	15600.487244907825	15600.487244907825	15600.487244907825	0.0	12	203.30332542159465	203.30332542159465	203.30332542159465	0.0	2	1721.4508314954564	1721.4508314954564	1721.4508314954564	0.0	12	1753.5465671221837	1753.5465671221837	1753.5465671221837	0.0	11	982910.0494091795	982910.0494091795	982910.0494091795	0.0	14	624.9997038387237	624.9997038387237	624.9997038387237	0.0	13	5247.185590633499	5247.185590633499	5247.185590633499	0.0	12	15603.143168580089	15603.143168580089	15603.143168580089	0.0	11	16785.138854587774	16785.138854587774	16785.138854587774	0.0	13	1412.616956534319	1412.616956534319	1412.616956534319	0.0	11	1515.7486183798646	1515.7486183798646	1515.7486183798646	0.0	13	1755.0785232714857	1755.0785232714857	1755.0785232714857	0.0	13	3890.127292548762	3890.127292548762	3890.127292548762	0.0	13	12077.316288639784	12077.316288639784	12077.316288639784	0.0	12	11.285714285714286
8	IGWO_DSR	77466.01723033222	77466.01723033222	77466.01723033222	0.0	13	4496830378.813938	4496830378.813938	4496830378.813938	0.0	15	3.3094351280631584e+16	3.3094351280631584e+16	3.3094351280631584e+16	0.0	14	106626.60108088436	106626.60108088436	106626.60108088436	0.0	13	23229.33589946568	23229.33589946568	23229.33589946568	0.0	14	9100.952312430218	9100.952312430218	9100.952312430218	0.0	14	104573.0454787122	104573.0454787122	104573.0454787122	0.0	15	-678.8163856788316	-678.8163856788316	-678.8163856788316	0.0	9	-519.1326325642015	-519.1326325642015	-519.1326325642015	0.0	14	14020.06961870586	14020.06961870586	14020.06961870586	0.0	15	919.2631485911372	919.2631485911372	919.2631485911372	0.0	14	1057.3590405937048	1057.3590405937048	1057.3590405937048	0.0	11	1179.5574344631973	1179.5574344631973	1179.5574344631973	0.0	13	15758.787537780503	15758.787537780503	15758.787537780503	0.0	15	16841.10090114252	16841.10090114252	16841.10090114252	0.0	15	205.51692880682555	205.51692880682555	205.51692880682555	0.0	15	1791.3373136710502	1791.3373136710502	1791.3373136710502	0.0	15	1866.155639346198	1866.155639346198	1866.155639346198	0.0	15	1606737.2261643284	1606737.2261643284	1606737.2261643284	0.0	15	624.9999999957159	624.9999999957159	624.9999999957159	0.0	14	5323.287531599539	5323.287531599539	5323.287531599539	0.0	14	17906.218554095394	17906.218554095394	17906.218554095394	0.0	15	17738.917210159532	17738.917210159532	17738.917210159532	0.0	15	1584.5934538687325	1584.5934538687325	1584.5934538687325	0.0	14	1768.0022309583906	1768.0022309583906	1768.0022309583906	0.0	14	1872.2648439500656	1872.2648439500656	1872.2648439500656	0.0	14	4818.617676900579	4818.617676900579	4818.617676900579	0.0	14	15183.116727960687	15183.116727960687	15183.116727960687	0.0	15	14.035714285714286
9	AGWO	83089.27321066184	83089.27321066184	83089.27321066184	0.0	15	3744630378.164835	3744630378.164835	3744630378.164835	0.0	14	3.3094351280631584e+16	3.3094351280631584e+16	3.3094351280631584e+16	0.0	14	151970.86654618342	151970.86654618342	151970.86654618342	0.0	15	24538.641084361956	24538.641084361956	24538.641084361956	0.0	15	9432.190209683866	9432.190209683866	9432.190209683866	0.0	15	27589.095166021634	27589.095166021634	27589.095166021634	0.0	13	-678.7592374235405	-678.7592374235405	-678.7592374235405	0.0	15	-518.7544570705656	-518.7544570705656	-518.7544570705656	0.0	15	13984.830815032354	13984.830815032354	13984.830815032354	0.0	14	799.8041218963344	799.8041218963344	799.8041218963344	0.0	13	1136.6220573251417	1136.6220573251417	1136.6220573251417	0.0	14	1187.7326480115469	1187.7326480115469	1187.7326480115469	0.0	14	15144.547324532485	15144.547324532485	15144.547324532485	0.0	14	16311.382262976476	16311.382262976476	16311.382262976476	0.0	14	204.36334973876396	204.36334973876396	204.36334973876396	0.0	14	1752.7331376781178	1752.7331376781178	1752.7331376781178	0.0	14	1850.432879344237	1850.432879344237	1850.432879344237	0.0	14	618150.4950462354	618150.4950462354	618150.4950462354	0.0	12	624.9999999957159	624.9999999957159	624.9999999957159	0.0	14	5291.827414472507	5291.827414472507	5291.827414472507	0.0	13	17517.944876290996	17517.944876290996	17517.944876290996	0.0	14	16887.075859147273	16887.075859147273	16887.075859147273	0.0	14	1584.5934538687325	1584.5934538687325	1584.5934538687325	0.0	14	1768.0022309583906	1768.0022309583906	1768.0022309583906	0.0	14	1872.2648439500656	1872.2648439500656	1872.2648439500656	0.0	14	4818.617676900579	4818.617676900579	4818.617676900579	0.0	14	13790.979148221923	13790.979148221923	13790.979148221923	0.0	14	14.035714285714286
